QualifiedStatus,AttainedAge,Gender,Benefit_Base,Utilized_AV,Utilized,Election_exp_AV,Election_exp,n
Q,58,F,375000,0,0,231557.37704918,0.617486338797814,4
Q,58,F,386182.48,0,0,698302.566575343,1.80821917808219,4
Q,58,F,391750,0,0,519471.232876713,1.32602739726027,4
Q,58,F,4e+05,0,0,578630.136986302,1.44657534246575,4
Q,58,F,408473.38,0,0,286490.918575342,0.701369863013699,2
Q,58,F,410107.79,0,0,263324.485753425,0.63013698630137,1
Q,58,F,426797.49,0,0,256078.494,0.6,1
Q,58,F,5e+05,0,0,975342.465753425,1.95068493150685,8
Q,58,F,761250,0,0,154335.616438356,0.202739726027397,2
Q,58,F,1e+06,0,0,1475409.83606557,1.47540983606557,4
Q,58,M,19266.54,0,0,27878.1106849315,1.44657534246575,4
Q,58,M,19839.53,0,0,32939.0552876712,1.66027397260274,2
Q,58,M,23727.5,0,0,31853.3561643836,1.34246575342466,4
Q,58,M,25000,0,0,25136.6120218579,1.00546448087432,8
Q,58,M,28875,0,0,16533.904109589,0.572602739726027,1
Q,58,M,31998.75,0,0,28784.6557377049,0.87431693989071,2
Q,58,M,33219.46,0,0,29152.0268852459,0.852459016393443,2
Q,58,M,35588.12,0,0,63571.1075068493,1.78630136986301,4
Q,58,M,40000,0,0,459397.260273973,11.4849315068493,24
Q,58,M,42627.63,0,0,28262.702630137,0.663013698630137,2
Q,58,M,43499.9565,0,0,9386.45589041096,0.213698630136986,1
Q,58,M,44204.0658,0,0,28941.7454794521,0.652054794520548,1
Q,58,M,50000,0,0,407011.787287971,8.13987573920204,28
Q,58,M,51314,0,0,79009.501369863,1.53972602739726,4
Q,58,M,51900,0,0,40098.0821917808,0.772602739726028,4
Q,58,M,55000,0,0,85589.0410958904,1.55616438356164,2
Q,58,M,59494.41,0,0,40097.6023561644,0.673972602739726,1
Q,58,M,60857.77,0,0,22008.837369863,0.361643835616438,4
Q,58,M,62099.87,0,0,102422.251342466,1.64931506849315,4
Q,58,M,65123.08,0,0,41393.3001643836,0.635616438356164,4
Q,58,M,67315.91,53760.2179726027,0.802739726027397,53760.2179726027,0.802739726027397,1
Q,58,M,69877.38,0,0,75223.1904918033,1.07650273224044,4
Q,58,M,70000,0,0,40546.4480874317,0.579234972677596,4
Q,58,M,73203.85,0,0,30886.0079452055,0.421917808219178,1
Q,58,M,75000,0,0,418753.649225241,5.58338198966989,17
Q,58,M,78063.29,0,0,85741.6463934426,1.09836065573771,2
Q,58,M,80000,0,0,66191.7808219178,0.827397260273973,4
Q,58,M,82118.92,0,0,45322.4640437159,0.551912568306011,2
Q,58,M,85000,0,0,79426.2295081967,0.934426229508197,2
Q,58,M,85940.45,0,0,32963.4602739726,0.383561643835616,1
Q,58,M,87000,0,0,126328.767123288,1.45205479452055,4
Q,58,M,87480.77,0,0,31157.5345205479,0.356164383561644,2
Q,58,M,87500,0,0,163972.602739726,1.87397260273973,8
Q,58,M,89425.91,0,0,5880.05983561644,0.0657534246575342,2
Q,58,M,89999.91,0,0,88531.2982739726,0.983561643835616,1
Q,58,M,93600,0,0,93856.4383561644,1.0027397260274,4
Q,58,M,99999.9,0,0,41141.8509589041,0.405479452054795,1
Q,58,M,1e+05,0,0,1073303.13145071,10.7326746013923,41
Q,58,M,104900.49,0,0,22417.0910136986,0.213698630136986,1
Q,58,M,105200.79,0,0,4598.94163934426,0.0437158469945355,2
Q,58,M,105929.48,0,0,204069.518688525,1.92349726775956,2
Q,58,M,109000,0,0,23293.1506849315,0.213698630136986,4
Q,58,M,110000,0,0,232054.794520548,2.10958904109589,6
Q,58,M,110250.51,0,0,10241.8506557377,0.092896174863388,2
Q,58,M,115701.19,0,0,24725.1858082192,0.213698630136986,2
Q,58,M,118430.22,0,0,74761.8216438356,0.619178082191781,1
Q,58,M,120000,0,0,165245.901639344,1.37704918032787,4
Q,58,M,133434.74,0,0,119908.478684932,0.898630136986301,2
Q,58,M,135350.55,0,0,175770.303287671,1.2986301369863,2
Q,58,M,140832.78,0,0,73310.2142465754,0.520547945205479,4
Q,58,M,150000,0,0,1203287.67123288,8.02191780821918,22
Q,58,M,153500.45,0,0,66446.7701369863,0.432876712328767,2
Q,58,M,168500,0,0,177271.232876712,1.05205479452055,4
Q,58,M,170000,0,0,250575.342465753,1.47397260273973,4
Q,58,M,175000,0,0,319315.068493151,1.82465753424658,6
Q,58,M,180000,0,0,104547.945205479,0.580821917808219,4
Q,58,M,185758.32,0,0,113688.152131148,0.612021857923497,4
Q,58,M,190000,0,0,265479.452054795,1.3972602739726,4
Q,58,M,2e+05,0,0,1994520.54794521,9.97260273972603,24
Q,58,M,205634,0,0,326991.770491803,1.59016393442623,2
Q,58,M,210000,0,0,392383.561643836,1.86849315068493,4
Q,58,M,223536.4165,0,0,100438.380712329,0.449315068493151,1
Q,58,M,225000,0,0,37251.1673972603,0.158904109589041,1
Q,58,M,240000,0,0,402410.95890411,1.67671232876712,2
Q,58,M,243668.34,0,0,228313.896657534,0.936986301369863,4
Q,58,M,248260.28,0,0,84479.9260273973,0.33972602739726,4
Q,58,M,250000,36986.301369863,0.147945205479452,1654619.39628924,6.61818998428026,30
Q,58,M,273325.98,0,0,107832.71539726,0.394520547945205,2
Q,58,M,296559.04,166897.735890411,0.575342465753425,166897.735890411,0.575342465753425,1
Q,58,M,3e+05,0,0,896721.31147541,2.98907103825137,16
Q,58,M,308000,0,0,531616.438356164,1.72602739726027,4
Q,58,M,315000,0,0,360739.726027397,1.14520547945205,4
Q,58,M,315617,0,0,285352.356164384,0.904109589041096,4
Q,58,M,350000,0,0,294535.519125683,0.841530054644809,4
Q,58,M,352251.14,0,0,221966.471780822,0.63013698630137,1
Q,58,M,375500.44,0,0,165631.700931507,0.441095890410959,1
Q,58,M,380000,0,0,122849.315068493,0.323287671232877,4
Q,58,M,385774.6542,0,0,123788.743934426,0.316939890710383,2
Q,58,M,4e+05,0,0,1081440.22756194,2.70360056890486,8
Q,58,M,420000,0,0,225176.189917808,0.523287671232877,1
Q,58,M,450000,0,0,204657.534246575,0.454794520547945,2
Q,58,M,472500,0,0,201247.831967213,0.409836065573771,2
Q,58,M,5e+05,0,0,698630.136986302,1.3972602739726,4
Q,58,M,588000,0,0,277084.931506849,0.471232876712329,2
Q,58,M,819199.0924,0,0,689873.687424658,0.841095890410959,1
Q,59,F,20000,0,0,14244.4793771989,0.712223968859945,8
Q,59,F,21000,0,0,18544.2651912568,0.85792349726776,2
Q,59,F,23265.69,0,0,24409.9042622951,1.04918032786885,2
Q,59,F,23916.67608,0,0,21623.3178082192,0.904109589041096,1
Q,59,F,25000,0,0,271232.876712329,10.8493150684932,16
Q,59,F,25765.04,0,0,42353.4904109589,1.64383561643836,2
Q,59,F,28259.56,0,0,20284.9444383562,0.717808219178082,2
Q,59,F,28402.48,12335.0838356164,0.438356164383562,12335.0838356164,0.438356164383562,1
Q,59,F,30000,0,0,45863.0136986301,1.52876712328767,4
Q,59,F,30635.48,0,0,41798.5453150685,1.36438356164384,4
Q,59,F,31422.35,0,0,51653.1780821918,1.64383561643836,4
Q,59,F,34151.8,0,0,62704.9442622951,1.83606557377049,4
Q,59,F,34715.61,0,0,52691.6381917808,1.51780821917808,4
Q,59,F,37854.4,0,0,68449.0520547945,1.80821917808219,4
Q,59,F,40000,0,0,31561.6438356164,0.789041095890411,4
Q,59,F,40571.07,0,0,13894.2020547945,0.342465753424658,1
Q,59,F,42747.29,0,0,29981.6609315069,0.701369863013699,2
Q,59,F,43000,0,0,44409.8360655738,1.0327868852459,4
Q,59,F,46164.74,0,0,26307.5778630137,0.56986301369863,4
Q,59,F,47148.2,0,0,19574.9710684932,0.402739726027397,1
Q,59,F,50000,0,0,496455.366587319,9.92873718092672,36
Q,59,F,50009.56,0,0,89332.1455342466,1.78630136986301,4
Q,59,F,50718.59,0,0,41849.7655191257,0.825136612021858,2
Q,59,F,52757.27,0,0,15899.4512328767,0.301369863013699,2
Q,59,F,55437.53,0,0,10631.8550684932,0.191780821917808,4
Q,59,F,56073.85,42411.8754246575,0.764383561643836,42411.8754246575,0.764383561643836,1
Q,59,F,58000,0,0,25038.2513661202,0.431693989071038,2
Q,59,F,60000,0,0,167562.542106445,2.79270903510742,10
Q,59,F,60031.89,0,0,47696.5701369863,0.794520547945206,4
Q,59,F,60306.25,0,0,70054.3835616438,1.16164383561644,2
Q,59,F,62500,69863.0136986301,1.11780821917808,139726.02739726,2.23561643835616,8
Q,59,F,63946.5,0,0,44850.1479452055,0.701369863013699,2
Q,59,F,70000,0,0,94739.7260273973,1.35342465753425,6
Q,59,F,70178.75,0,0,87435.8196721312,1.24590163934426,4
Q,59,F,73200,82625.7534246575,1.12876712328767,82625.7534246575,1.12876712328767,4
Q,59,F,74999.925,0,0,1455.98254794521,0.0191780821917808,1
Q,59,F,80000,0,0,124811.737405494,1.56014671756868,4
Q,59,F,80500,0,0,86218.5792349727,1.07103825136612,4
Q,59,F,83426.54,0,0,155000.128961749,1.85792349726776,2
Q,59,F,85000,0,0,26010.9289617486,0.306010928961749,4
Q,59,F,89056.76,0,0,158106.247890411,1.77534246575342,2
Q,59,F,89185.37,0,0,64506.6785753425,0.723287671232877,4
Q,59,F,96470,0,0,75590.1917808219,0.783561643835617,4
Q,59,F,99755.66,0,0,93214.3052459016,0.934426229508197,2
Q,59,F,1e+05,0,0,3477737.85462984,34.7773785462984,126
Q,59,F,100379.96,0,0,116835.691147541,1.16393442622951,2
Q,59,F,101941.02,0,0,68146.8736438356,0.668493150684932,2
Q,59,F,103047.76,0,0,41219.104,0.4,4
Q,59,F,103757.58,0,0,82153.2619726027,0.791780821917808,1
Q,59,F,104160.42,0,0,86182.0461369863,0.827397260273973,2
Q,59,F,105000,0,0,71665.0708219178,0.671232876712329,1
Q,59,F,110843.33,0,0,27256.5565573771,0.245901639344262,2
Q,59,F,112073.02,0,0,157209.277369863,1.4027397260274,2
Q,59,F,112619.8374,0,0,82852.1559452055,0.734246575342466,1
Q,59,F,115000,0,0,81287.6712328767,0.706849315068493,2
Q,59,F,118838.43,0,0,49667.9647123288,0.405479452054795,1
Q,59,F,120000,0,0,377002.470244779,3.14168725203982,8
Q,59,F,120071.97,0,0,58226.6813424658,0.484931506849315,1
Q,59,F,122500,0,0,114780.821917808,0.936986301369863,2
Q,59,F,124999.875,0,0,88399.6009863014,0.693150684931507,2
Q,59,F,125000,0,0,267808.219178082,2.14246575342466,6
Q,59,F,125297.74,0,0,108180.562404372,0.863387978142077,4
Q,59,F,125536.31,0,0,207736.797917808,1.65479452054795,4
Q,59,F,132405.75,0,0,108826.643835616,0.821917808219178,2
Q,59,F,133788.34,0,0,84304.981369863,0.63013698630137,1
Q,59,F,133953.73,0,0,87456.5896438356,0.641095890410959,1
Q,59,F,135991.56,0,0,57377.2609315069,0.421917808219178,4
Q,59,F,136660.45,0,0,253102.641643836,1.85205479452055,2
Q,59,F,139584.49,0,0,191211.630136986,1.36986301369863,4
Q,59,F,139999.86,0,0,26997.9929589041,0.189041095890411,1
Q,59,F,140000,0,0,90520.5479452055,0.646575342465753,2
Q,59,F,142500,0,0,76311.4754098361,0.53551912568306,4
Q,59,F,143298.21,61056.8284931507,0.438356164383562,61056.8284931507,0.438356164383562,4
Q,59,F,144300.59,0,0,31627.5265753425,0.219178082191781,2
Q,59,F,144536.44,0,0,268537.648087432,1.85792349726776,4
Q,59,F,149999.85,0,0,129793.747808219,0.863013698630137,1
Q,59,F,150000,0,0,1729793.67632428,11.5308630885545,38
Q,59,F,155122.1,77668.0021917808,0.515068493150685,77668.0021917808,0.515068493150685,1
Q,59,F,156906.96,0,0,139281.794630137,0.887671232876712,1
Q,59,F,158125.52,0,0,208812.330520548,1.32054794520548,2
Q,59,F,164682.39,0,0,54142.1556164384,0.328767123287671,4
Q,59,F,165000,0,0,402721.536043117,2.4407365820795,10
Q,59,F,166610,0,0,91293.1506849315,0.547945205479452,4
Q,59,F,169506.31,0,0,53883.2030684932,0.306849315068493,1
Q,59,F,170000,0,0,282070.963395464,1.65924096114979,6
Q,59,F,173144.02,0,0,140412.684712329,0.810958904109589,4
Q,59,F,175000,0,0,355753.424657534,2.03287671232877,6
Q,59,F,178296.72,0,0,253034.797150685,1.41917808219178,4
Q,59,F,179503.75,100304.968246575,0.594520547945206,100304.968246575,0.594520547945206,1
Q,59,F,180000,0,0,92712.3287671233,0.515068493150685,2
Q,59,F,183155.21,0,0,301077.057534247,1.64383561643836,4
Q,59,F,184161.9,0,0,172557.177534247,0.936986301369863,2
Q,59,F,186477.4,0,0,312668.955616438,1.67671232876712,4
Q,59,F,192086.69,98786.2461369863,0.526027397260274,98786.2461369863,0.526027397260274,1
Q,59,F,193333.35,0,0,262721.483835616,1.35890410958904,2
Q,59,F,193426.93,0,0,197136.487561644,1.01917808219178,4
Q,59,F,2e+05,0,0,3990107.04394041,19.9505352197021,55
Q,59,F,203397.7132,0,0,121716.239342466,0.594520547945206,1
Q,59,F,205988.15,0,0,36118.4701369863,0.175342465753425,2
Q,59,F,206508.67,0,0,227949.460874317,1.10382513661202,2
Q,59,F,209313.86,0,0,137631.031232877,0.657534246575342,4
Q,59,F,210000,0,0,773260.273972603,3.68219178082192,10
Q,59,F,211269.71,61922.7527671233,0.295890410958904,61922.7527671233,0.295890410958904,1
Q,59,F,218000,0,0,256821.917808219,1.17808219178082,2
Q,59,F,219040.35,0,0,71413.1552054795,0.326027397260274,1
Q,59,F,222422.85,0,0,380251.666849315,1.70958904109589,4
Q,59,F,225000,0,0,186164.383561644,0.827397260273973,2
Q,59,F,225110.15,0,0,435418.536712329,1.93424657534247,4
Q,59,F,226659.3433,0,0,182473.231534247,0.802739726027397,1
Q,59,F,227277.91,0,0,161896.593424658,0.712328767123288,2
Q,59,F,229319.77,0,0,338340.644262295,1.47540983606557,4
Q,59,F,229519.8,0,0,178097.331147541,0.775956284153005,2
Q,59,F,230605.76,0,0,1263.59320547945,0.00547945205479452,1
Q,59,F,235515.32,0,0,32262.3726027397,0.136986301369863,4
Q,59,F,236993.22,0,0,393473.674849315,1.66027397260274,2
Q,59,F,237500,0,0,76780.8219178082,0.323287671232877,1
Q,59,F,238000,0,0,189095.890410959,0.794520547945206,4
Q,59,F,239929.8801,132754.933424658,0.561643835616438,132754.933424658,0.561643835616438,1
Q,59,F,243944.7561,0,0,160439.783287671,0.654794520547945,1
Q,59,F,247199.3356,0,0,166498.76,0.666666666666667,2
Q,59,F,249975,0,0,284903.01369863,1.13972602739726,4
Q,59,F,250000,0,0,2142409.61149787,8.56963844599147,34
Q,59,F,253456.49,0,0,80550.5557260274,0.317808219178082,2
Q,59,F,273000,0,0,107704.109589041,0.394520547945205,2
Q,59,F,275000,0,0,543972.602739726,1.97808219178082,4
Q,59,F,276174.96,159784.988054795,0.591780821917808,159784.988054795,0.591780821917808,1
Q,59,F,280496.9895,247048.603041096,0.884931506849315,247048.603041096,0.884931506849315,1
Q,59,F,287609,0,0,296276.668493151,1.03013698630137,4
Q,59,F,3e+05,0,0,2361127.32988996,7.87042443296654,32
Q,59,F,302180.55,127925.852054795,0.438356164383562,127925.852054795,0.438356164383562,1
Q,59,F,302829.08,0,0,142313.119562842,0.469945355191257,2
Q,59,F,304500,225301.006191781,0.747945205479452,225301.006191781,0.747945205479452,1
Q,59,F,315000,238252.623287671,0.764383561643836,238252.623287671,0.764383561643836,1
Q,59,F,319998.72,0,0,165455.507431694,0.513661202185792,2
Q,59,F,358208.55,0,0,253199.468219178,0.706849315068493,1
Q,59,F,363999.25,0,0,261281.653424658,0.717808219178082,2
Q,59,F,364451.59,0,0,567270.407890411,1.55616438356164,4
Q,59,F,366452.64,0,0,410507.055737705,1.12021857923497,4
Q,59,F,367500,0,0,277890.410958904,0.756164383561644,2
Q,59,F,387934.45,0,0,194182.292109589,0.487671232876712,1
Q,59,F,4e+05,0,0,555191.256830601,1.3879781420765,2
Q,59,F,400122.2699,0,0,697495.170163934,1.73770491803279,2
Q,59,F,420000,0,0,738739.726027397,1.75890410958904,2
Q,59,F,5e+05,967123.287671233,1.93424657534247,3971794.29598024,7.94358859196048,18
Q,59,F,506445.65,0,0,360755.805479452,0.712328767123288,4
Q,59,F,524999.475,0,0,210653.917377049,0.39344262295082,2
Q,59,F,530690.5493,262318.67830137,0.495890410958904,262318.67830137,0.495890410958904,1
Q,59,F,553197.33,0,0,706273.851452055,1.27671232876712,2
Q,59,F,559053.3509,0,0,379929.35539726,0.673972602739726,1
Q,59,F,559896.78,226834.128,0.419178082191781,226834.128,0.419178082191781,1
Q,59,F,567633.42,0,0,706042.664876712,1.24383561643836,4
Q,59,F,580000,0,0,635616.438356164,1.0958904109589,4
Q,59,F,630000,0,0,404422.481639344,0.622950819672131,2
Q,59,M,21000,0,0,23367.1672131148,1.08743169398907,2
Q,59,M,21518.57,0,0,16035.7562739726,0.745205479452055,2
Q,59,M,21625.24,0,0,13389.874630137,0.619178082191781,4
Q,59,M,21948.18,0,0,17030.8281967213,0.775956284153005,4
Q,59,M,22628.25,0,0,16490.7246575342,0.728767123287671,1
Q,59,M,22654.56,0,0,32049.4032786885,1.39344262295082,2
Q,59,M,24738.89,0,0,39744.4462295082,1.60655737704918,4
Q,59,M,30000,0,0,14301.3698630137,0.476712328767123,2
Q,59,M,30814.9,0,0,20599.5495890411,0.668493150684932,4
Q,59,M,38590.04,0,0,13744.3978082192,0.356164383561644,2
Q,59,M,40000,0,0,74082.1917808219,1.85205479452055,8
Q,59,M,40305.06,0,0,49912.0195068493,1.23835616438356,2
Q,59,M,42711.49,0,0,14042.1336986301,0.328767123287671,4
Q,59,M,45000,0,0,9863.01369863014,0.219178082191781,2
Q,59,M,47310.38,0,0,41477.5934246575,0.876712328767123,2
Q,59,M,48120.01,0,0,6591.78219178082,0.136986301369863,2
Q,59,M,48341.43,30472.3775342466,0.641095890410959,30472.3775342466,0.641095890410959,1
Q,59,M,49500,0,0,44753.4246575342,0.904109589041096,4
Q,59,M,50000,0,0,283127.479601767,5.66254959203533,20
Q,59,M,50076.98,0,0,93039.1978142077,1.85792349726776,2
Q,59,M,51084.33,0,0,61021.2818630137,1.19452054794521,4
Q,59,M,55000,0,0,209180.327868852,3.80327868852459,4
Q,59,M,57002.25,0,0,47163.5054794521,0.827397260273973,2
Q,59,M,59531.7,0,0,62630.6104109589,1.05205479452055,4
Q,59,M,60000,0,0,515893.10577139,8.59821842952317,32
Q,59,M,60751.13,0,0,59091.2630601093,0.972677595628415,2
Q,59,M,61422.46,0,0,53702.6972677596,0.87431693989071,2
Q,59,M,62404.91,0,0,23529.7201639344,0.377049180327869,2
Q,59,M,62500,223287.671232877,3.57260273972603,223287.671232877,3.57260273972603,8
Q,59,M,63048.24,0,0,93622.3180273973,1.48493150684932,4
Q,59,M,63054.87,0,0,26603.9725479452,0.421917808219178,4
Q,59,M,66560.93,0,0,37201.1773150685,0.558904109589041,4
Q,59,M,69085.98,0,0,53607.7003278689,0.775956284153005,4
Q,59,M,69567,0,0,67907.9045901639,0.972677595628415,4
Q,59,M,71979.57,0,0,48970.4944657534,0.679452054794521,2
Q,59,M,73192,0,0,122320.876712329,1.67123287671233,4
Q,59,M,73499.853,0,0,26830.262295082,0.360655737704918,2
Q,59,M,75000,0,0,640737.704918033,8.54316939890711,32
Q,59,M,78242,0,0,69024.4493150685,0.882191780821918,4
Q,59,M,78787.86,0,0,76845.1456438356,0.975342465753425,2
Q,59,M,80000,0,0,5260.27397260274,0.0657534246575342,2
Q,59,M,81500,0,0,53142.4657534247,0.652054794520548,4
Q,59,M,87500,0,0,187945.205479452,2.14794520547945,8
Q,59,M,87701.21,0,0,60549.8764931507,0.69041095890411,4
Q,59,M,90000,0,0,46356.1643835616,0.515068493150685,2
Q,59,M,92633.64,0,0,29964.1066849315,0.312328767123288,1
Q,59,M,94693.84,0,0,117979.210491803,1.24590163934426,4
Q,59,M,1e+05,104109.589041096,1.04109589041096,3394897.82169324,33.9489782169324,130
Q,59,M,102380.51,0,0,104618.335355191,1.02185792349727,2
Q,59,M,104000,0,0,202301.369863014,1.94520547945205,4
Q,59,M,104346.59,51471.5551506849,0.495890410958904,51471.5551506849,0.495890410958904,1
Q,59,M,104999.79,0,0,114404.086229508,1.08196721311475,2
Q,59,M,104999.895,0,0,84958.1168493151,0.808219178082192,1
Q,59,M,105000,0,0,237041.095890411,2.25753424657534,4
Q,59,M,108010.942,0,0,54605.5379178082,0.495890410958904,1
Q,59,M,108929.19,0,0,2387.48909589041,0.0219178082191781,4
Q,59,M,113729.1263,0,0,53486.9155616438,0.457534246575342,1
Q,59,M,117000,0,0,224383.561643836,1.91780821917808,4
Q,59,M,120000,194754.098360656,1.62295081967213,428836.290141478,3.57363575117898,8
Q,59,M,121136,0,0,19249.0082191781,0.158904109589041,4
Q,59,M,125000,0,0,909873.493524965,7.27898794819972,14
Q,59,M,125387.32,0,0,241182.167431694,1.92349726775956,2
Q,59,M,126000,0,0,147747.945205479,1.17260273972603,4
Q,59,M,130000,0,0,246502.732240437,1.89617486338798,4
Q,59,M,135000,0,0,247808.219178082,1.83561643835616,2
Q,59,M,140817.94,0,0,40123.4678356164,0.284931506849315,2
Q,59,M,141047.72,0,0,189605.131803279,1.34426229508197,4
Q,59,M,143000,0,0,125369.863013699,0.876712328767123,4
Q,59,M,144023.916,0,0,107327.518684932,0.745205479452055,1
Q,59,M,145000,0,0,166054.794520548,1.14520547945205,4
Q,59,M,150000,0,0,2111511.34066921,14.0767422711281,42
Q,59,M,150025.5,0,0,822.057534246575,0.00547945205479452,4
Q,59,M,150150,0,0,147270.410958904,0.980821917808219,4
Q,59,M,151345.3,0,0,190215.404371585,1.2568306010929,2
Q,59,M,154065.8359,0,0,140136.736109589,0.90958904109589,1
Q,59,M,155000,0,0,555452.054794521,3.58356164383562,8
Q,59,M,155205.83,0,0,276393.943835616,1.78082191780822,4
Q,59,M,157499.8425,0,0,62704.5914754099,0.39344262295082,2
Q,59,M,160000,0,0,185355.191256831,1.15846994535519,2
Q,59,M,162000,0,0,70126.0273972603,0.432876712328767,2
Q,59,M,162171.8,0,0,253254.591780822,1.56164383561644,2
Q,59,M,172360.14,0,0,197790.324590164,1.14754098360656,4
Q,59,M,172370.5,0,0,102005.556164384,0.591780821917808,1
Q,59,M,175000,0,0,1252328.76712329,7.15616438356164,16
Q,59,M,175947.29,0,0,107496.563479452,0.610958904109589,1
Q,59,M,179022.31,0,0,274664.366027397,1.53424657534247,4
Q,59,M,180000,0,0,273205.479452055,1.51780821917808,6
Q,59,M,187500,0,0,249657.534246575,1.33150684931507,2
Q,59,M,190000,0,0,88493.1506849315,0.465753424657534,6
Q,59,M,190489,0,0,1565.66301369863,0.00821917808219178,1
Q,59,M,2e+05,0,0,3872652.1446216,19.363260723108,61
Q,59,M,200123.17,0,0,371813.539890711,1.85792349726776,2
Q,59,M,202414.85,107963.92109589,0.542465753424658,107963.92109589,0.542465753424658,1
Q,59,M,205000,0,0,144904.109589041,0.706849315068493,2
Q,59,M,210000,0,0,400868.122931507,1.8986301369863,9
Q,59,M,210232.01,0,0,95988.510739726,0.443835616438356,1
Q,59,M,213268.27,143670.944493151,0.717808219178082,143670.944493151,0.717808219178082,1
Q,59,M,215216.95,0,0,15330.5224657534,0.0712328767123288,4
Q,59,M,220000,0,0,382136.98630137,1.73698630136986,4
Q,59,M,225000,0,0,812465.753424658,3.61095890410959,6
Q,59,M,229021.6,0,0,130281.184273973,0.556164383561644,1
Q,59,M,231000,0,0,565798.136065574,2.43715846994536,4
Q,59,M,236500,0,0,349890.410958904,1.47945205479452,4
Q,59,M,236880.83,0,0,240125.772876712,1.01369863013699,4
